Invoice,InvoiceDate,CustomerID,Country,StockCode,Description,Category,Quantity,Price,TotalLine
INV8765,2025-06-12,33298,Japan,98765N,Retro Camera Pencil Sharpener,Stationery & Office,21,1.32,27.720000000000002
INV8765,2025-06-13,42678,Germany,97531CL,Set/2 Reusable Shopping Totes,Storage & Organization,10,48.64,486.4
INV0987,2025-06-13,22019,Germany,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,6,56.35,338.1
INV0987,2025-06-13,22019,Netherlands,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,6,56.35,338.1
INV2109,2025-06-13,89213,Unknown,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,9,75.66,680.9399999999999
INV4321,2025-06-13,58567,Cyprus,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,19,87.91,1670.29
INV4321,2025-06-13,58567,Australia,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,19,87.91,1670.29
INV5432,2025-06-13,40567,Japan,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,6,65.93,395.58000000000004
INV5432,2025-06-13,40567,Sweden,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,6,65.93,395.58000000000004
INV8765,2025-06-13,27183,Greece,13579CI,Ceramic Vintage Car Ornament,Retro & Vintage,0,86.98,0.0
INV2109,2025-06-13,15093,Saudi Arabia,65432X,Retro Telephone Box Money Bank,Retro & Vintage,22,3.57,78.53999999999999
INV0987,2025-06-13,83210,Sweden,93207CV,Set/4 Coloured Ceramic Egg Cups,Unknown Category,2,98.48,196.96
INV0987,2025-06-13,83210,United Kingdom,93207CV,Set/4 Coloured Ceramic Egg Cups,Unknown Category,2,98.48,196.96
INV0987,2025-06-13,83210,Japan,93207CV,Set/4 Coloured Ceramic Egg Cups,Unknown Category,2,98.48,196.96
INV0987,2025-06-13,83210,Iceland,93207CV,Set/4 Coloured Ceramic Egg Cups,Unknown Category,2,98.48,196.96
INV0987,2025-06-13,46789,Unknown,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,22,37.94,834.68
INV8765,2025-06-13,20139,Brazil,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,23,89.52,2058.96
INV8765,2025-06-13,20139,Lebanon,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,23,89.52,2058.96
INV8765,2025-06-13,24133,France,65432J,Grow Your Own Basil Kit,Garden & Outdoor,2,2.48,4.96
INV8765,2025-06-13,24133,Singapore,65432J,Grow Your Own Basil Kit,Garden & Outdoor,2,2.48,4.96
INV9876,2025-06-13,81324,Unknown,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,5,65.93,329.65000000000003
INV0987,2025-06-13,15093,Saudi Arabia,22045BM,Vintage Railway Poster Print,Wall Art & Signs,14,92.96,1301.4399999999998
INV6543,2025-06-13,17850,Israel,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,18,70.53,1269.54
INV0987,2025-06-14,63210,Lithuania,67890CQ,Miniature Wooden Bench,Home Decor & Furnishings,21,43.51,913.7099999999999
INV0987,2025-06-14,63210,Canada,67890CQ,Miniature Wooden Bench,Home Decor & Furnishings,21,43.51,913.7099999999999
INV0987,2025-06-14,81324,Unknown,71053CG,Faux Fur Hot Water Bottle,Bath & Body,19,29.79,566.01
INV2190,2025-06-14,13767,Bahrain,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,13,97.12,1262.56
INV8765,2025-06-14,13767,Bahrain,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,19,67.84,1288.96
INV6789,2025-06-14,88567,Channel Islands,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,3,79.53,238.59
INV6789,2025-06-14,88567,Brazil,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,3,79.53,238.59
INV1098,2025-06-14,37210,Malta,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,23,11.32,260.36
INV8765,2025-06-14,24133,France,65432BH,Gold Star Confetti Pack,Gifts & Novelty Items,11,51.57,567.27
INV8765,2025-06-14,24133,Singapore,65432BH,Gold Star Confetti Pack,Gifts & Novelty Items,11,51.57,567.27
INV8765,2025-06-14,67321,Unknown,13579AY,Blue Polka Dot Travel Mug,Bath & Body,19,33.99,645.8100000000001
INV6543,2025-06-14,46789,Unknown,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,7,65.93,461.51000000000005
INV8765,2025-06-14,91324,Switzerland,98765CN,Black & White Striped Rug,Textiles & Linens,23,61.52,1414.96
INV7654,2025-06-14,45321,Bahrain,85123CF,Giant Polka Dot Beach Ball,Unknown Category,24,56.62,1358.8799999999999
INV7654,2025-06-14,19237,Unknown,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,21,92.65,1945.65
INV4321,2025-06-14,70678,Unknown,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,7,69.76,488.32000000000005
INV7890,2025-06-14,93210,Canada,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,2,69.28,138.56
INV7890,2025-06-14,93210,Unspecified,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,2,69.28,138.56
INV8765,2025-06-15,42678,Germany,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,8,50.58,404.64
INV2109,2025-06-15,61324,Czech Republic,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,7,11.32,79.24000000000001
INV2109,2025-06-15,61324,RSA,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,7,11.32,79.24000000000001
INV2109,2025-06-15,61324,Brazil,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,7,11.32,79.24000000000001
INV5678,2025-06-15,70678,Unknown,54321BE,Metal Wall Art World Map,Wall Art & Signs,18,75.86,1365.48
INV2190,2025-06-15,21340,Hong Kong,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,6,87.91,527.46
INV2190,2025-06-15,21340,Belgium,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,6,87.91,527.46
INV1098,2025-06-15,71324,Unknown,98765AL,Paris Themed Gift Bag Large,Unknown Category,14,32.7,457.80000000000007
INV2190,2025-06-15,37210,Malta,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,11,67.86,746.46
INV8765,2025-06-15,57321,Saudi Arabia,24680AH,Large Canvas Storage Basket,Storage & Organization,1,56.62,56.62
INV5432,2025-06-15,35109,RSA,86420AI,Vintage Red Radio Clock,Retro & Vintage,22,14.7,323.4
INV5432,2025-06-15,35109,Israel,86420AI,Vintage Red Radio Clock,Retro & Vintage,22,14.7,323.4
INV1098,2025-06-15,29583,Finland,84406B,Vintage Union Jack Cushion Cover,Home Decor & Furnishings,18,76.3,1373.3999999999999
INV9876,2025-06-15,98567,Unknown,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,1,7.87,7.87
INV5432,2025-06-15,53210,Unknown,71053AW,Giant Pencil Eraser Set,Stationery & Office,15,61.15,917.25
INV0987,2025-06-15,84567,Denmark,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,2,87.91,175.82
INV0987,2025-06-15,84567,United Arab Emirates,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,2,87.91,175.82
INV5432,2025-06-15,53210,Unknown,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,4,79.53,318.12
INV0123,2025-06-15,75321,Unknown,84406AF,Set of 12 Coloured Pencils,Stationery & Office,7,3.75,26.25
INV2190,2025-06-16,13767,Bahrain,98765AL,Paris Themed Gift Bag Large,Unknown Category,1,32.7,32.7
INV8765,2025-06-16,66789,Unknown,54321AM,Set/5 Enamel Kitchen Utensils,Kitchenware & Dining,5,12.31,61.550000000000004
INV5432,2025-06-16,56789,Unknown,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,23,47.0,1081.0
INV6543,2025-06-16,75321,Unknown,45678AK,White Wooden Love Heart Hook,Home Decor & Furnishings,18,24.33,437.93999999999994
INV0987,2025-06-16,27183,Greece,97531R,Floral Print Fabric Gift Wrap,Unknown Category,9,87.28,785.52
INV8765,2025-06-16,33298,European Community,71053CG,Faux Fur Hot Water Bottle,Bath & Body,23,29.79,685.17
INV8765,2025-06-16,33298,Japan,71053CG,Faux Fur Hot Water Bottle,Bath & Body,23,29.79,685.17
INV8765,2025-06-16,33298,Japan,71053CG,Faux Fur Hot Water Bottle,Bath & Body,23,29.79,685.17
INV0987,2025-06-16,26710,United Arab Emirates,84406CH,Glass Display Dome with Base,Unknown Category,16,70.17,1122.72
INV0987,2025-06-16,26710,RSA,84406CH,Glass Display Dome with Base,Unknown Category,16,70.17,1122.72
INV0987,2025-06-16,26710,Italy,84406CH,Glass Display Dome with Base,Unknown Category,16,70.17,1122.72
INV5432,2025-06-16,29583,Finland,24680AH,Large Canvas Storage Basket,Storage & Organization,7,56.62,396.34
INV0987,2025-06-16,37210,Malta,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,4,31.93,127.72
INV0123,2025-06-16,74567,Unknown,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,8,87.91,703.28
INV2109,2025-06-16,68567,Switzerland,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,20,34.93,698.6
INV5432,2025-06-16,87321,Unknown,65432J,Grow Your Own Basil Kit,Garden & Outdoor,23,2.48,57.04
INV1098,2025-06-16,81324,Unknown,13579BQ,Green Floral Garden Gloves,Garden & Outdoor,16,6.78,108.48
INV4321,2025-06-16,81324,Unknown,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,19,14.13,268.47
INV6543,2025-06-17,69213,Unknown,84406AF,Set of 12 Coloured Pencils,Stationery & Office,18,3.75,67.5
INV4567,2025-06-17,95321,Japan,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,12,14.13,169.56
INV4567,2025-06-17,95321,United Kingdom,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,12,14.13,169.56
INV2190,2025-06-17,26710,United Arab Emirates,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,4,70.53,282.12
INV2190,2025-06-17,26710,RSA,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,4,70.53,282.12
INV2190,2025-06-17,26710,Italy,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,4,70.53,282.12
INV6789,2025-06-17,26710,United Arab Emirates,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,11,48.83,537.13
INV6789,2025-06-17,26710,RSA,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,11,48.83,537.13
INV6789,2025-06-17,26710,Italy,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,11,48.83,537.13
INV8765,2025-06-17,37210,Malta,84406CH,Glass Display Dome with Base,Unknown Category,22,70.17,1543.74
INV4321,2025-06-17,46789,Unknown,54321AM,Set/5 Enamel Kitchen Utensils,Kitchenware & Dining,1,12.31,12.31
INV6543,2025-06-17,60678,Unknown,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,3,89.52,268.56
INV1098,2025-06-17,50678,Australia,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,13,69.76,906.8800000000001
INV1098,2025-06-17,50678,Italy,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,13,69.76,906.8800000000001
INV1098,2025-06-17,50678,Finland,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,13,69.76,906.8800000000001
INV4321,2025-06-17,16921,Unknown,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,16,38.87,621.92
INV1098,2025-06-17,85321,Unknown,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,7,41.69,291.83
INV0987,2025-06-17,85321,Unknown,98765AL,Paris Themed Gift Bag Large,Unknown Category,14,32.7,457.80000000000007
INV2190,2025-06-17,78567,Unknown,98765AL,Paris Themed Gift Bag Large,Unknown Category,18,32.7,588.6
INV0987,2025-06-17,64567,Italy,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,13,69.76,906.8800000000001
INV0987,2025-06-17,64567,United Arab Emirates,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,13,69.76,906.8800000000001
INV0987,2025-06-17,33298,European Community,13579AY,Blue Polka Dot Travel Mug,Bath & Body,12,33.99,407.88
INV0987,2025-06-17,33298,Japan,13579AY,Blue Polka Dot Travel Mug,Bath & Body,12,33.99,407.88
INV0987,2025-06-17,33298,Japan,13579AY,Blue Polka Dot Travel Mug,Bath & Body,12,33.99,407.88
INV0987,2025-06-18,91324,Switzerland,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,20,48.83,976.5999999999999
INV0987,2025-06-18,67321,Unknown,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,12,87.78,1053.3600000000001
INV4321,2025-06-18,81324,Unknown,93207CD,Best Mum Hanging Plaque,Unknown Category,9,91.22,820.98
INV0987,2025-06-18,40567,Japan,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,1,92.65,92.65
INV0987,2025-06-18,40567,Sweden,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,1,92.65,92.65
INV5678,2025-06-18,16364,Canada,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,3,96.8,290.4
INV4321,2025-06-18,20139,Brazil,86420Q,Giant Wooden Game Dice,Kids & Toys,5,23.8,119.0
INV4321,2025-06-18,20139,Lebanon,86420Q,Giant Wooden Game Dice,Kids & Toys,5,23.8,119.0
INV0123,2025-06-18,16364,Canada,65432BH,Gold Star Confetti Pack,Gifts & Novelty Items,16,51.57,825.12
INV5432,2025-06-18,31245,Unknown,71053AE,Green Retro Metal Dustbin,Unknown Category,23,58.08,1335.84
INV8901,2025-06-18,85321,Unknown,78543H,French Blue Enamel Tea Pot,Kitchenware & Dining,7,50.58,354.06
INV2190,2025-06-18,80678,Sweden,13579O,Paper Chain Garland Rainbow,Textiles & Linens,13,50.19,652.47
INV2109,2025-06-18,42678,Germany,98765CN,Black & White Striped Rug,Textiles & Linens,8,61.52,492.16
INV6789,2025-06-18,94567,Unknown,12345V,Set/3 Polka Dot Storage Boxes,Storage & Organization,22,60.87,1339.1399999999999
INV4321,2025-06-18,47321,RSA,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,20,97.12,1942.4
INV2190,2025-06-18,60678,Unknown,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,21,70.53,1481.13
INV9876,2025-06-19,17850,Israel,93207BL,Geometric Print Notebook A5,Stationery & Office,7,29.67,207.69
INV1098,2025-06-19,23494,Unknown,98765N,Retro Camera Pencil Sharpener,Stationery & Office,8,1.32,10.56
INV3456,2025-06-19,99213,RSA,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,16,24.19,387.04
INV8901,2025-06-19,58567,Cyprus,13579AY,Blue Polka Dot Travel Mug,Bath & Body,4,33.99,135.96
INV8901,2025-06-19,58567,Australia,13579AY,Blue Polka Dot Travel Mug,Bath & Body,4,33.99,135.96
INV4321,2025-06-19,29583,Finland,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,7,67.84,474.88
INV4321,2025-06-19,13767,Bahrain,71053BO,Wooden Chess Set Foldable,Unknown Category,6,38.71,232.26
INV8765,2025-06-19,74567,Unknown,54321CO,Metal Star T-Light Holder,Lighting & Candles,24,2.79,66.96000000000001
INV6543,2025-06-19,50678,Australia,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,2,70.53,141.06
INV6543,2025-06-19,50678,Italy,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,2,70.53,141.06
INV6543,2025-06-19,50678,Finland,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,2,70.53,141.06
INV2190,2025-06-19,16921,Unknown,67890AO,Small Glass Water Carafe,Kitchenware & Dining,1,25.93,25.93
INV6543,2025-06-19,16364,Canada,56321CC,Silver Plated Cake Slice,Retro & Vintage,10,60.01,600.1
INV9012,2025-06-19,75321,Unknown,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,20,70.53,1410.6
INV2190,2025-06-19,60678,Unknown,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,20,48.83,976.5999999999999
INV8765,2025-06-19,20139,Brazil,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,21,49.36,1036.56
INV8765,2025-06-19,20139,Lebanon,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,21,49.36,1036.56
INV6543,2025-06-19,24133,France,97531R,Floral Print Fabric Gift Wrap,Unknown Category,21,87.28,1832.88
INV6543,2025-06-19,24133,Singapore,97531R,Floral Print Fabric Gift Wrap,Unknown Category,21,87.28,1832.88
INV6543,2025-06-20,20139,Brazil,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,15,11.32,169.8
INV6543,2025-06-20,20139,Lebanon,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,15,11.32,169.8
INV5432,2025-06-20,48567,Channel Islands,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,23,70.53,1622.19
INV5432,2025-06-20,42678,Germany,24680CJ,Small Woven Laundry Hamper,Storage & Organization,11,64.1,705.0999999999999
INV2109,2025-06-20,13767,Bahrain,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,10,21.15,211.5
INV8765,2025-06-20,83210,Sweden,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,3,85.53,256.59000000000003
INV8765,2025-06-20,83210,United Kingdom,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,3,85.53,256.59000000000003
INV8765,2025-06-20,83210,Japan,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,3,85.53,256.59000000000003
INV8765,2025-06-20,83210,Iceland,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,3,85.53,256.59000000000003
INV8765,2025-06-20,62789,Unknown,45678CM,Union Jack Teapot Warmer,Textiles & Linens,14,6.12,85.68
INV4321,2025-06-20,51324,European Community,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,24,58.07,1393.68
INV3456,2025-06-20,28422,Germany,98765BV,Large Blue Ceramic Serving Bowl,Unknown Category,9,69.76,627.84
INV0987,2025-06-20,21340,Hong Kong,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,9,14.77,132.93
INV0987,2025-06-20,21340,Belgium,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,9,14.77,132.93
INV8765,2025-06-20,26710,United Arab Emirates,71053CG,Faux Fur Hot Water Bottle,Bath & Body,16,29.79,476.64
INV8765,2025-06-20,26710,RSA,71053CG,Faux Fur Hot Water Bottle,Bath & Body,16,29.79,476.64
INV8765,2025-06-20,26710,Italy,71053CG,Faux Fur Hot Water Bottle,Bath & Body,16,29.79,476.64
INV7654,2025-06-20,80678,Sweden,54321BE,Metal Wall Art World Map,Wall Art & Signs,16,75.86,1213.76
INV8765,2025-06-20,98567,Unknown,71053CG,Faux Fur Hot Water Bottle,Bath & Body,2,29.79,59.58
INV5432,2025-06-20,26710,United Arab Emirates,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,7,58.07,406.49
INV5432,2025-06-20,26710,RSA,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,7,58.07,406.49
INV5432,2025-06-20,26710,Italy,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,7,58.07,406.49
INV8765,2025-06-20,54567,Hong Kong,65432AP,Rabbit Design Door Stop,Unknown Category,11,80.11,881.21
INV8765,2025-06-21,94567,Unknown,93207CD,Best Mum Hanging Plaque,Unknown Category,16,91.22,1459.52
INV6543,2025-06-21,85321,Unknown,22045CE,Set/3 Pastel Coloured Baskets,Unknown Category,18,69.65,1253.7
INV8901,2025-06-21,20139,Brazil,54321CO,Metal Star T-Light Holder,Lighting & Candles,13,2.79,36.27
INV8901,2025-06-21,20139,Lebanon,54321CO,Metal Star T-Light Holder,Lighting & Candles,13,2.79,36.27
INV1098,2025-06-21,70678,Unknown,84406AF,Set of 12 Coloured Pencils,Stationery & Office,18,3.75,67.5
INV8765,2025-06-21,70678,Unknown,65432AP,Rabbit Design Door Stop,Unknown Category,15,80.11,1201.65
INV3456,2025-06-21,91324,Switzerland,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,8,87.78,702.24
INV2190,2025-06-21,48567,Channel Islands,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,2,41.69,83.38
INV7654,2025-06-21,19237,Unknown,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,5,34.93,174.65
INV1098,2025-06-21,96789,Norway,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,1,87.91,87.91
INV5432,2025-06-21,70678,Unknown,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,4,58.07,232.28
INV8765,2025-06-21,35109,RSA,13579O,Paper Chain Garland Rainbow,Textiles & Linens,10,50.19,501.9
INV8765,2025-06-21,35109,Israel,13579O,Paper Chain Garland Rainbow,Textiles & Linens,10,50.19,501.9
INV2109,2025-06-21,39201,Greece,84406CH,Glass Display Dome with Base,Unknown Category,14,70.17,982.38
INV5678,2025-06-21,14298,Unknown,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,3,28.46,85.38
INV5432,2025-06-21,45321,Bahrain,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,20,31.93,638.6
INV6789,2025-06-22,69213,Unknown,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,10,6.0,60.0
INV7654,2025-06-22,52789,USA,84406CH,Glass Display Dome with Base,Unknown Category,20,70.17,1403.4
INV7654,2025-06-22,52789,Belgium,84406CH,Glass Display Dome with Base,Unknown Category,20,70.17,1403.4
INV4567,2025-06-22,95321,Japan,93207CD,Best Mum Hanging Plaque,Unknown Category,4,91.22,364.88
INV4567,2025-06-22,95321,United Kingdom,93207CD,Best Mum Hanging Plaque,Unknown Category,4,91.22,364.88
INV8765,2025-06-22,45321,Bahrain,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,0,38.87,0.0
INV2109,2025-06-22,72789,Unknown,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,21,24.19,507.99
INV6543,2025-06-22,37210,Malta,56321CU,Wooden Pegs In A Bag,Unknown Category,23,70.4,1619.2
INV9012,2025-06-22,27183,Greece,54321CO,Metal Star T-Light Holder,Lighting & Candles,5,2.79,13.95
INV8765,2025-06-22,61324,Czech Republic,85123A,Red Retrospot Storage Jar,Kitchenware & Dining,8,26.17,209.36
INV8765,2025-06-22,61324,RSA,85123A,Red Retrospot Storage Jar,Kitchenware & Dining,8,26.17,209.36
INV8765,2025-06-22,61324,Brazil,85123A,Red Retrospot Storage Jar,Kitchenware & Dining,8,26.17,209.36
INV8765,2025-06-22,64567,Italy,22045CW,Retro Spotty Storage Tin,Unknown Category,20,38.4,768.0
INV8765,2025-06-22,64567,United Arab Emirates,22045CW,Retro Spotty Storage Tin,Unknown Category,20,38.4,768.0
INV0123,2025-06-22,96789,Norway,13579AY,Blue Polka Dot Travel Mug,Bath & Body,22,33.99,747.7800000000001
INV0987,2025-06-22,96789,Norway,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,6,63.78,382.68
INV7890,2025-06-22,16364,Canada,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,15,70.53,1057.95
